Country,Job Title,Gender,Quantity,Percentage %
France,gps field data collector global positioning system field data collector,Female,1,0.017537706068046298
France,head of information systems and data processing,Female,6,0.1052262364082778
France,head of information systems and data processing,Male,6,0.1052262364082778
France,internet database specialist,Female,5,0.0876885303402315
France,internet database specialist,Male,5,0.0876885303402315
France,log data technician,Female,2,0.035075412136092596
France,log data technician,Male,2,0.035075412136092596
France,maintenance data analyst,Female,2,0.035075412136092596
France,marketing database analyst,Female,1,0.017537706068046298
France,medical data analyst,Female,2,0.035075412136092596
France,micro computer data processor,Male,1,0.017537706068046298
France,naval tactical data systemcombat information center officer,Female,1,0.017537706068046298
France,naval tactical data systemcombat information center officer,Male,1,0.017537706068046298
France,operations officer afloat naval tactical data systems,Female,1,0.017537706068046298
France,oracle database administrator oracle dba,Female,5,0.0876885303402315
France,oracle database administrator oracle dba,Male,7,0.1227639424763241
France,reference data expert,Male,1,0.017537706068046298
France,scada operator supervisory control and data acquisition operator,Female,2,0.035075412136092596
France,scada operator supervisory control and data acquisition operator,Male,1,0.017537706068046298
France,scada technician supervisory control and data acquisition technician,Female,1,0.017537706068046298
France,scada technician supervisory control and data acquisition technician,Male,1,0.017537706068046298
France,scientific database curator,Female,1,0.017537706068046298
France,scientific database curator,Male,1,0.017537706068046298
France,sql database administrator,Female,1,0.017537706068046298
France,sql database administrator,Male,2,0.035075412136092596
France,survey data technician,Female,1,0.017537706068046298
France,voice and data technician,Male,1,0.017537706068046298
Germany,automatic data processing customer liaison adp customer liaison,Female,3,0.0526131182041389
Germany,automatic data processing customer liaison adp customer liaison,Male,4,0.07015082427218519
Germany,automatic data processing planner,Female,2,0.035075412136092596
Germany,automatic data processing planner,Male,7,0.1227639424763241
Germany,automatic data processing planner adp planner,Female,5,0.0876885303402315
Germany,automatic data processing planner adp planner,Male,8,0.14030164854437038
Germany,automatic data processing systems security specialist adp systems security,Female,4,0.07015082427218519
Germany,automatic data processing systems security specialist adp systems security,Male,5,0.0876885303402315
Germany,business database analyst,Female,1,0.017537706068046298
Germany,clinical data abstractor,Female,2,0.035075412136092596
Germany,clinical data abstractor,Male,2,0.035075412136092596
Germany,clinical data analyst,Female,2,0.035075412136092596
Germany,clinical data associate,Male,1,0.017537706068046298
Germany,clinical data coordinator,Male,3,0.0526131182041389
Germany,clinical data management associate director,Male,3,0.0526131182041389
Germany,clinical data management manager cdm manager,Female,1,0.017537706068046298
Germany,clinical data manager,Male,1,0.017537706068046298
Germany,clinical trials data coordinator,Male,1,0.017537706068046298
Germany,computer or data processing systems consultant,Female,5,0.0876885303402315
Germany,computer or data processing systems consultant,Male,7,0.1227639424763241
Germany,crime data specialist,Female,1,0.017537706068046298
Germany,customer data technician,Male,2,0.035075412136092596
Germany,data abstractor,Female,1,0.017537706068046298
Germany,data abstractor,Male,1,0.017537706068046298
Germany,data administrator,Female,4,0.07015082427218519
Germany,data administrator,Male,9,0.1578393546124167
Germany,data architect,Female,1,0.017537706068046298
Germany,data architect,Male,12,0.2104524728165556
Germany,data base design analyst,Female,4,0.07015082427218519
Germany,data base design analyst,Male,6,0.1052262364082778
Germany,data center manager,Female,1,0.017537706068046298
Germany,data center manager,Male,1,0.017537706068046298
Germany,data center operator,Female,2,0.035075412136092596
Germany,data center operator,Male,3,0.0526131182041389
Germany,data coder operator,Male,1,0.017537706068046298
Germany,data collection technician,Female,2,0.035075412136092596
Germany,data collection technician,Male,1,0.017537706068046298
Germany,data communications analyst,Female,7,0.1227639424763241
Germany,data communications analyst,Male,6,0.1052262364082778
Germany,data communications software consultant,Female,2,0.035075412136092596
Germany,data communications software consultant,Male,8,0.14030164854437038
Germany,data compiler,Male,2,0.035075412136092596
Germany,data control clerk supervisor,Male,1,0.017537706068046298
Germany,data conversion operator,Female,1,0.017537706068046298
Germany,data conversion operator,Male,2,0.035075412136092596
Germany,data coordinator,Female,4,0.07015082427218519
Germany,data coordinator,Male,7,0.1227639424763241
Germany,data entry machine operator,Female,1,0.017537706068046298
Germany,data entry representative,Female,1,0.017537706068046298
Germany,data entry representative,Male,1,0.017537706068046298
Germany,data entry supervisor,Male,2,0.035075412136092596
Germany,data entry technician,Female,2,0.035075412136092596
Germany,data entry technician,Male,1,0.017537706068046298
Germany,data input clerk,Female,1,0.017537706068046298
Germany,data input clerk,Male,1,0.017537706068046298
Germany,data keyer,Female,1,0.017537706068046298
Germany,data keyer,Male,1,0.017537706068046298
Germany,data management associate,Male,5,0.0876885303402315
Germany,data management information technology specialist,Female,5,0.0876885303402315
Germany,data management information technology specialist,Male,6,0.1052262364082778
Germany,data management manager,Female,1,0.017537706068046298
Germany,data manager,Female,1,0.017537706068046298
Germany,data miner,Male,8,0.14030164854437038
Germany,data modeler,Male,1,0.017537706068046298
Germany,data modeling specialist,Female,5,0.0876885303402315
Germany,data modeling specialist,Male,7,0.1227639424763241
Germany,data officer,Female,10,0.175377060680463
Germany,data officer,Male,8,0.14030164854437038
Germany,data operations director,Male,3,0.0526131182041389
Germany,data processing auditor,Female,3,0.0526131182041389
Germany,data processing auditor,Male,2,0.035075412136092596
Germany,data processing auxiliary equipment operator,Male,2,0.035075412136092596
Germany,data processing clerk,Male,1,0.017537706068046298
Germany,data processing consultant,Female,4,0.07015082427218519
Germany,data processing consultant,Male,6,0.1052262364082778
Germany,data processing control clerk,Female,1,0.017537706068046298
Germany,data processing equipment repairer,Male,1,0.017537706068046298
Germany,data processing manager,Female,3,0.0526131182041389
Germany,data processing manager,Male,8,0.14030164854437038
Germany,data processing services sales representative,Female,1,0.017537706068046298
Germany,data processing services sales representative,Male,3,0.0526131182041389
Germany,data processing supervisor,Male,1,0.017537706068046298
Germany,data processing systems analyst,Female,4,0.07015082427218519
Germany,data processing systems analyst,Male,4,0.07015082427218519
Germany,data processing systems project planner,Female,1,0.017537706068046298
Germany,data processing systems project planner,Male,9,0.1578393546124167
Germany,data processor,Female,1,0.017537706068046298
Germany,data processor,Male,2,0.035075412136092596
Germany,data recovery planner,Female,1,0.017537706068046298
Germany,data reduction technician,Male,2,0.035075412136092596
Germany,data sciences director,Female,1,0.017537706068046298
Germany,data sciences director,Male,1,0.017537706068046298
Germany,data scientist,Female,2,0.035075412136092596
Germany,data scientist,Male,6,0.1052262364082778
Germany,data security administrator,Female,5,0.0876885303402315
Germany,data security administrator,Male,7,0.1227639424763241
Germany,data security analyst,Female,2,0.035075412136092596
Germany,data security analyst,Male,7,0.1227639424763241
Germany,data specialist,Female,1,0.017537706068046298
Germany,data specialist,Male,1,0.017537706068046298
Germany,data storage specialist,Female,6,0.1052262364082778
Germany,data storage specialist,Male,10,0.175377060680463
Germany,data systems manager,Female,4,0.07015082427218519
Germany,data systems manager,Male,6,0.1052262364082778
Germany,data technician,Female,1,0.017537706068046298
Germany,data transcriber,Female,1,0.017537706068046298
Germany,data transcriber,Male,2,0.035075412136092596
Germany,data typist,Female,1,0.017537706068046298
Germany,data typist,Male,1,0.017537706068046298
Germany,data warehouse analyst,Female,3,0.0526131182041389
Germany,data warehouse analyst,Male,6,0.1052262364082778
Germany,data warehouse architect,Female,4,0.07015082427218519
Germany,data warehouse architect,Male,8,0.14030164854437038
Germany,data warehouse developer,Female,6,0.1052262364082778
Germany,data warehouse developer,Male,9,0.1578393546124167
Germany,data warehouse specialist,Female,4,0.07015082427218519
Germany,data warehouse specialist,Male,8,0.14030164854437038
Germany,data warehousing engineer,Female,1,0.017537706068046298
Germany,data warehousing engineer,Male,6,0.1052262364082778
Germany,data warehousing manager,Female,4,0.07015082427218519
Germany,data warehousing manager,Male,4,0.07015082427218519
Germany,data warehousing specialist,Female,5,0.0876885303402315
Germany,data warehousing specialist,Male,6,0.1052262364082778
Germany,database administration associate,Female,4,0.07015082427218519
Germany,database administration associate,Male,5,0.0876885303402315
Germany,database administration manager,Female,6,0.1052262364082778
Germany,database administration manager,Male,8,0.14030164854437038
Germany,database administration project manager,Male,3,0.0526131182041389
Germany,database administrator dba,Female,2,0.035075412136092596
Germany,database administrator dba,Male,2,0.035075412136092596
Germany,database analyst,Female,3,0.0526131182041389
Germany,database analyst,Male,3,0.0526131182041389
Germany,database architect,Female,4,0.07015082427218519
Germany,database architect,Male,5,0.0876885303402315
Germany,database consultant,Female,7,0.1227639424763241
Germany,database consultant,Male,6,0.1052262364082778
Germany,database coordinator,Female,2,0.035075412136092596
Germany,database coordinator,Male,7,0.1227639424763241
Germany,database design analyst,Female,2,0.035075412136092596
Germany,database design analyst,Male,2,0.035075412136092596
Germany,database designer,Female,2,0.035075412136092596
Germany,database designer,Male,3,0.0526131182041389
Germany,database developer,Female,1,0.017537706068046298
Germany,database developer,Male,1,0.017537706068046298
Germany,database development and administration project manager,Female,3,0.0526131182041389
Germany,database development and administration project manager,Male,9,0.1578393546124167
Germany,database development project manager,Male,1,0.017537706068046298
Germany,database engineer,Female,2,0.035075412136092596
Germany,database engineer,Male,11,0.1929147667485093
Germany,database management system specialist dbms specialist,Female,8,0.14030164854437038
Germany,database management system specialist dbms specialist,Male,7,0.1227639424763241
Germany,database manager,Female,2,0.035075412136092596
Germany,database manager,Male,9,0.1578393546124167
Germany,database marketing analyst,Female,1,0.017537706068046298
Germany,database marketing analyst,Male,7,0.1227639424763241
Germany,database modeler,Female,2,0.035075412136092596
Germany,database modeler,Male,9,0.1578393546124167
Germany,database programmer,Male,1,0.017537706068046298
Germany,database security administrator,Female,2,0.035075412136092596
Germany,database security administrator,Male,3,0.0526131182041389
Germany,database security expert,Female,1,0.017537706068046298
Germany,database security expert,Male,6,0.1052262364082778
Germany,database software technician,Female,4,0.07015082427218519
Germany,database software technician,Male,7,0.1227639424763241
Germany,database specialist,Female,2,0.035075412136092596
Germany,database specialist,Male,9,0.1578393546124167
Germany,database tester,Female,1,0.017537706068046298
Germany,database tester,Male,6,0.1052262364082778
Germany,databases computer consultant,Female,2,0.035075412136092596
Germany,databases computer consultant,Male,6,0.1052262364082778
Germany,databases software consultant,Female,1,0.017537706068046298
Germany,databases software consultant,Male,5,0.0876885303402315
Germany,datastage developer,Male,3,0.0526131182041389
Germany,director of data operations,Female,5,0.0876885303402315
Germany,director of data operations,Male,2,0.035075412136092596
Germany,electronic data interchange system developer edi system developer,Female,8,0.14030164854437038
Germany,electronic data interchange system developer edi system developer,Male,5,0.0876885303402315
Germany,electronic data processing auditor edp auditor,Female,1,0.017537706068046298
Germany,electronic data processing auditor edp auditor,Male,8,0.14030164854437038
Germany,engineer system electronic data processing engineer system edp,Female,6,0.1052262364082778
Germany,engineer system electronic data processing engineer system edp,Male,5,0.0876885303402315
Germany,field artillery automated tactical data system specialist,Male,1,0.017537706068046298
Germany,field traffic data technician,Male,2,0.035075412136092596
Germany,flight data technician,Female,2,0.035075412136092596
Germany,flight data technician,Male,2,0.035075412136092596
Germany,flight test data acquisition technician,Male,2,0.035075412136092596
Germany,geographic information systems data administrator gis data administrator,Female,5,0.0876885303402315
Germany,geographic information systems data administrator gis data administrator,Male,5,0.0876885303402315
Germany,geographic information systems data manager gis data manager,Female,4,0.07015082427218519
Germany,geographic information systems data manager gis data manager,Male,6,0.1052262364082778
Germany,geographic information systems data specialist gis data specialist,Female,4,0.07015082427218519
Germany,geographic information systems data specialist gis data specialist,Male,11,0.1929147667485093
Germany,geographic information systems database administrator gis database administrator,Female,5,0.0876885303402315
Germany,geographic information systems database administrator gis database administrator,Male,6,0.1052262364082778
Germany,gps field data collector global positioning system field data collector,Female,1,0.017537706068046298
Germany,gps field data collector global positioning system field data collector,Male,3,0.0526131182041389
Germany,head of information systems and data processing,Female,5,0.0876885303402315
Germany,head of information systems and data processing,Male,7,0.1227639424763241
Germany,health data analyst,Male,1,0.017537706068046298
Germany,internet database specialist,Female,4,0.07015082427218519
Germany,internet database specialist,Male,7,0.1227639424763241
Germany,lidar data analyst,Male,1,0.017537706068046298
Germany,log data technician,Female,1,0.017537706068046298
Germany,log data technician,Male,2,0.035075412136092596
Germany,maintenance data analyst,Female,1,0.017537706068046298
Germany,marketing database analyst,Female,1,0.017537706068046298
Germany,marketing database analyst,Male,2,0.035075412136092596
Germany,medical data analyst,Female,2,0.035075412136092596
Germany,micro computer data processor,Female,1,0.017537706068046298
Germany,micro computer data processor,Male,1,0.017537706068046298
Germany,naval tactical data systemcombat information center officer,Male,1,0.017537706068046298
Germany,naval tactical data systemcombat information center watch officer carrier controlled approach controller,Female,1,0.017537706068046298
Germany,naval tactical data systemcombat information center watch officer carrier controlled approach controller,Male,2,0.035075412136092596
Germany,naval tactical data systemcombat information center watch officer general,Female,1,0.017537706068046298
Germany,naval tactical data systemcombat information center watch officer general,Male,1,0.017537706068046298
Germany,oracle database administrator oracle dba,Female,5,0.0876885303402315
Germany,oracle database administrator oracle dba,Male,13,0.22799017888460188
Germany,scada operator supervisory control and data acquisition operator,Female,2,0.035075412136092596
Germany,scada operator supervisory control and data acquisition operator,Male,1,0.017537706068046298
Germany,scada technician supervisory control and data acquisition technician,Male,1,0.017537706068046298
Germany,sql database administrator,Female,1,0.017537706068046298
Germany,sql database administrator,Male,4,0.07015082427218519
Germany,survey data technician,Male,1,0.017537706068046298
Germany,voice and data technician,Female,1,0.017537706068046298
Germany,voice and data technician,Male,3,0.0526131182041389
Greece,automatic data processing customer liaison adp customer liaison,Female,2,0.035075412136092596
Greece,automatic data processing customer liaison adp customer liaison,Male,1,0.017537706068046298
Greece,automatic data processing planner,Male,1,0.017537706068046298
Greece,automatic data processing planner adp planner,Female,2,0.035075412136092596
Greece,automatic data processing planner adp planner,Male,1,0.017537706068046298
Greece,automatic data processing systems security specialist adp systems security,Male,3,0.0526131182041389
Greece,clinical data abstractor,Female,1,0.017537706068046298
Greece,clinical data abstractor,Male,1,0.017537706068046298
Greece,clinical data associate,Female,1,0.017537706068046298
Greece,clinical data management manager cdm manager,Male,2,0.035075412136092596
Greece,computer or data processing systems consultant,Female,1,0.017537706068046298
Greece,customer data technician,Male,1,0.017537706068046298
Greece,data abstractor,Female,1,0.017537706068046298
Greece,data abstractor,Male,1,0.017537706068046298
Greece,data administrator,Female,1,0.017537706068046298
Greece,data administrator,Male,1,0.017537706068046298
Greece,data architect,Male,3,0.0526131182041389
Greece,data base design analyst,Female,1,0.017537706068046298
Greece,data communications analyst,Male,1,0.017537706068046298
Greece,data communications software consultant,Female,2,0.035075412136092596
Greece,data communications software consultant,Male,1,0.017537706068046298
Greece,data communications technician,Male,1,0.017537706068046298
Greece,data coordinator,Male,1,0.017537706068046298
Greece,data entry clerk,Female,1,0.017537706068046298
Greece,data entry technician,Male,1,0.017537706068046298
Greece,data examination clerk,Male,1,0.017537706068046298
Greece,data keyer,Male,1,0.017537706068046298
Greece,data management information technology specialist,Male,3,0.0526131182041389
Greece,data miner,Female,2,0.035075412136092596
Greece,data miner,Male,1,0.017537706068046298
Greece,data modeling specialist,Female,1,0.017537706068046298
Greece,data modeling specialist,Male,2,0.035075412136092596
Greece,data officer,Female,2,0.035075412136092596
Greece,data officer,Male,1,0.017537706068046298
Greece,data processing consultant,Female,1,0.017537706068046298
Greece,data processing consultant,Male,1,0.017537706068046298
Greece,data processing manager,Female,1,0.017537706068046298
Greece,data processing systems analyst,Male,1,0.017537706068046298
Greece,data processing systems project planner,Female,1,0.017537706068046298
Greece,data processor,Female,1,0.017537706068046298
Greece,data scientist,Female,1,0.017537706068046298
Greece,data scientist,Male,1,0.017537706068046298
Greece,data security administrator,Male,2,0.035075412136092596
Greece,data security analyst,Male,2,0.035075412136092596
Greece,data storage specialist,Female,1,0.017537706068046298
Greece,data systems manager,Male,1,0.017537706068046298
Greece,data warehouse analyst,Female,1,0.017537706068046298
Greece,data warehouse analyst,Male,1,0.017537706068046298
Greece,data warehouse architect,Female,1,0.017537706068046298
Greece,data warehouse developer,Female,1,0.017537706068046298
Greece,data warehouse developer,Male,1,0.017537706068046298
Greece,data warehouse specialist,Male,2,0.035075412136092596
Greece,data warehousing engineer,Female,2,0.035075412136092596
Greece,data warehousing engineer,Male,1,0.017537706068046298
Greece,data warehousing specialist,Male,3,0.0526131182041389
Greece,database administration associate,Female,1,0.017537706068046298
Greece,database administration associate,Male,1,0.017537706068046298
Greece,database administration manager,Female,1,0.017537706068046298
Greece,database administration manager,Male,1,0.017537706068046298
Greece,database administration project manager,Male,1,0.017537706068046298
Greece,database architect,Male,1,0.017537706068046298
Greece,database consultant,Female,1,0.017537706068046298
Greece,database consultant,Male,1,0.017537706068046298
Greece,database coordinator,Male,4,0.07015082427218519
Greece,database design analyst,Female,1,0.017537706068046298
Greece,database designer,Male,2,0.035075412136092596
Greece,database engineer,Male,2,0.035075412136092596
Greece,database management system specialist dbms specialist,Female,1,0.017537706068046298
Greece,database manager,Female,1,0.017537706068046298
Greece,database manager,Male,1,0.017537706068046298
Greece,database marketing analyst,Male,1,0.017537706068046298
Greece,database modeler,Female,1,0.017537706068046298
Greece,database modeler,Male,1,0.017537706068046298
Greece,database programmer,Female,1,0.017537706068046298
Greece,database security expert,Female,2,0.035075412136092596
Greece,database software technician,Male,1,0.017537706068046298
Greece,database specialist,Female,1,0.017537706068046298
Greece,database specialist,Male,1,0.017537706068046298
Greece,database tester,Female,1,0.017537706068046298
Greece,database tester,Male,1,0.017537706068046298
Greece,databases computer consultant,Female,1,0.017537706068046298
Greece,databases computer consultant,Male,1,0.017537706068046298
Greece,electronic data interchange system developer edi system developer,Male,1,0.017537706068046298
Greece,electronic data processing auditor edp auditor,Female,1,0.017537706068046298
Greece,engineer system electronic data processing engineer system edp,Male,2,0.035075412136092596
Greece,geographic information systems data administrator gis data administrator,Female,3,0.0526131182041389
Greece,geographic information systems data manager gis data manager,Female,1,0.017537706068046298
Greece,geographic information systems data specialist gis data specialist,Male,2,0.035075412136092596
Greece,geographic information systems database administrator gis database administrator,Male,1,0.017537706068046298
Greece,internet database specialist,Male,3,0.0526131182041389
Greece,log data technician,Male,1,0.017537706068046298
Greece,micro computer data processor,Female,1,0.017537706068046298
Greece,micro computer data processor,Male,1,0.017537706068046298
Greece,naval tactical data systemcombat information center watch officer carrier controlled approach controller,Male,1,0.017537706068046298
Greece,naval tactical data systemcombat information center watch officer general,Female,2,0.035075412136092596
Greece,naval tactical data systemcombat information center watch officer general,Male,1,0.017537706068046298
Greece,oracle database administrator oracle dba,Female,2,0.035075412136092596
Greece,scada technician supervisory control and data acquisition technician,Female,1,0.017537706068046298
Greece,sql database administrator,Female,1,0.017537706068046298
Greece,sql database administrator,Male,2,0.035075412136092596
Greece,weight in motion field data collection technician,Male,1,0.017537706068046298
Hungary,automatic data processing customer liaison adp customer liaison,Male,1,0.017537706068046298
Hungary,automatic data processing planner,Male,1,0.017537706068046298
Hungary,automatic data processing planner adp planner,Female,2,0.035075412136092596
Hungary,automatic data processing planner adp planner,Male,2,0.035075412136092596
Hungary,automatic data processing systems security specialist adp systems security,Female,1,0.017537706068046298
Hungary,customer data technician,Female,1,0.017537706068046298
Hungary,data acquisition technician,Male,1,0.017537706068046298
Hungary,data administrator,Female,2,0.035075412136092596
Hungary,data administrator,Male,2,0.035075412136092596
Hungary,data analysis assistant,Male,1,0.017537706068046298
Hungary,data architect,Female,2,0.035075412136092596
Hungary,data base design analyst,Female,2,0.035075412136092596
Hungary,data capture clerk,Female,1,0.017537706068046298
Hungary,data capture specialist,Male,1,0.017537706068046298
Hungary,data collection technician,Female,1,0.017537706068046298
Hungary,data communications software consultant,Female,1,0.017537706068046298
Hungary,data conversion operator,Female,1,0.017537706068046298
Hungary,data coordinator,Female,1,0.017537706068046298
Hungary,data coordinator,Male,2,0.035075412136092596
Hungary,data entry machine operator,Male,1,0.017537706068046298
Hungary,data entry supervisor,Male,1,0.017537706068046298
Hungary,data entry technician,Male,1,0.017537706068046298
Hungary,data keyer,Male,1,0.017537706068046298
Hungary,data management associate,Female,1,0.017537706068046298
Hungary,data management associate,Male,2,0.035075412136092596
Hungary,data management information technology specialist,Male,2,0.035075412136092596
Hungary,data miner,Female,2,0.035075412136092596
Hungary,data miner,Male,3,0.0526131182041389
Hungary,data modeling specialist,Female,1,0.017537706068046298
Hungary,data modeling specialist,Male,1,0.017537706068046298
Hungary,data operations director,Female,1,0.017537706068046298
Hungary,data processing auditor,Female,1,0.017537706068046298
Hungary,data processing auditor,Male,1,0.017537706068046298
Hungary,data processing auxiliary equipment operator,Female,1,0.017537706068046298
Hungary,data processing manager,Female,1,0.017537706068046298
Hungary,data processing services sales representative,Female,2,0.035075412136092596
Hungary,data processing services sales representative,Male,1,0.017537706068046298
Hungary,data processing supervisor,Male,1,0.017537706068046298
Hungary,data processing systems analyst,Female,1,0.017537706068046298
Hungary,data processing systems analyst,Male,1,0.017537706068046298
Hungary,data processing systems project planner,Male,1,0.017537706068046298
Hungary,data processor,Female,1,0.017537706068046298
Hungary,data specialist,Male,2,0.035075412136092596
Hungary,data storage specialist,Female,1,0.017537706068046298
Hungary,data storage specialist,Male,2,0.035075412136092596
Hungary,data warehouse analyst,Female,1,0.017537706068046298
Hungary,data warehouse analyst,Male,1,0.017537706068046298
Hungary,data warehouse architect,Male,1,0.017537706068046298
Hungary,data warehouse developer,Female,1,0.017537706068046298
Hungary,data warehouse specialist,Female,1,0.017537706068046298
Hungary,data warehouse specialist,Male,3,0.0526131182041389
Hungary,data warehousing engineer,Male,1,0.017537706068046298
Hungary,data warehousing manager,Male,1,0.017537706068046298
Hungary,data warehousing specialist,Male,1,0.017537706068046298
Hungary,database administration associate,Female,2,0.035075412136092596
Hungary,database administration associate,Male,1,0.017537706068046298
Hungary,database administration manager,Female,1,0.017537706068046298
Hungary,database administration manager,Male,1,0.017537706068046298
Hungary,database analyst,Female,1,0.017537706068046298
Hungary,database consultant,Female,2,0.035075412136092596
Hungary,database coordinator,Female,2,0.035075412136092596
Hungary,database coordinator,Male,1,0.017537706068046298
Hungary,database design analyst,Male,1,0.017537706068046298
Hungary,database designer,Male,1,0.017537706068046298
Hungary,database developer,Male,1,0.017537706068046298
Hungary,database engineer,Male,2,0.035075412136092596
Hungary,database management system specialist dbms specialist,Male,2,0.035075412136092596
Hungary,database manager,Male,1,0.017537706068046298
Hungary,database marketing analyst,Female,1,0.017537706068046298
Hungary,database marketing analyst,Male,1,0.017537706068046298
Hungary,database modeler,Male,1,0.017537706068046298
Hungary,database programmer,Female,1,0.017537706068046298
Hungary,database security administrator,Male,1,0.017537706068046298
Hungary,database software technician,Female,1,0.017537706068046298
Hungary,database software technician,Male,1,0.017537706068046298
Hungary,database tester,Male,1,0.017537706068046298
Hungary,databases computer consultant,Male,2,0.035075412136092596
Hungary,databases software consultant,Female,1,0.017537706068046298
Hungary,databases software consultant,Male,1,0.017537706068046298
Hungary,datastage developer,Male,1,0.017537706068046298
Hungary,director of data operations,Female,1,0.017537706068046298
Hungary,director of data operations,Male,1,0.017537706068046298
Hungary,electronic data interchange system developer edi system developer,Female,1,0.017537706068046298
Hungary,electronic data processing auditor edp auditor,Female,1,0.017537706068046298
Hungary,engineer system electronic data processing engineer system edp,Male,2,0.035075412136092596
Hungary,field traffic data technician,Female,1,0.017537706068046298
Hungary,field traffic data technician,Male,1,0.017537706068046298
Hungary,flight test data acquisition technician,Male,1,0.017537706068046298
Hungary,geographic information systems data manager gis data manager,Female,1,0.017537706068046298
Hungary,geographic information systems data manager gis data manager,Male,3,0.0526131182041389
Hungary,geographic information systems data specialist gis data specialist,Male,2,0.035075412136092596
Hungary,geographic information systems database administrator gis database administrator,Male,1,0.017537706068046298
Hungary,head of information systems and data processing,Female,1,0.017537706068046298
Hungary,head of information systems and data processing,Male,2,0.035075412136092596
Hungary,health data analyst,Female,1,0.017537706068046298
Hungary,internet database specialist,Female,1,0.017537706068046298
Hungary,internet database specialist,Male,1,0.017537706068046298
Hungary,marketing database analyst,Female,1,0.017537706068046298
Hungary,naval tactical data systemcombat information center officer,Male,1,0.017537706068046298
Hungary,operations officer afloat naval tactical data systems,Male,1,0.017537706068046298
Hungary,oracle database administrator oracle dba,Male,1,0.017537706068046298
Hungary,sql database administrator,Female,4,0.07015082427218519
Ireland,automatic data processing planner adp planner,Male,1,0.017537706068046298
Ireland,automatic data processing systems security specialist adp systems security,Female,1,0.017537706068046298
Ireland,data acquisition technician,Male,1,0.017537706068046298
Ireland,data architect,Male,1,0.017537706068046298
Ireland,data communications analyst,Female,2,0.035075412136092596
Ireland,data control clerk supervisor,Female,1,0.017537706068046298
Ireland,data input clerk,Male,1,0.017537706068046298
Ireland,data management associate,Female,1,0.017537706068046298
Ireland,data management associate,Male,1,0.017537706068046298
Ireland,data miner,Female,1,0.017537706068046298
Ireland,data processing auditor,Female,1,0.017537706068046298
Ireland,data processing auditor,Male,1,0.017537706068046298
Ireland,data processing consultant,Female,1,0.017537706068046298
Ireland,data processing consultant,Male,1,0.017537706068046298
Ireland,data processing manager,Female,1,0.017537706068046298
Ireland,data processing mechanic,Female,1,0.017537706068046298
Ireland,data processing systems analyst,Male,2,0.035075412136092596
Ireland,data processing systems project planner,Male,1,0.017537706068046298
Ireland,data scientist,Male,1,0.017537706068046298
Ireland,data security administrator,Male,1,0.017537706068046298
Ireland,data specialist,Male,1,0.017537706068046298
Ireland,data systems manager,Male,2,0.035075412136092596
Ireland,data warehouse analyst,Female,1,0.017537706068046298
Ireland,data warehousing manager,Female,1,0.017537706068046298
Ireland,data warehousing specialist,Female,1,0.017537706068046298
Ireland,database administration associate,Female,1,0.017537706068046298
Ireland,database architect,Male,1,0.017537706068046298
Ireland,database consultant,Female,1,0.017537706068046298
Ireland,database designer,Female,1,0.017537706068046298
Ireland,database modeler,Female,1,0.017537706068046298
Ireland,database modeler,Male,1,0.017537706068046298
Ireland,database security administrator,Female,1,0.017537706068046298
Ireland,database tester,Female,2,0.035075412136092596
Ireland,electronic data processing auditor edp auditor,Female,1,0.017537706068046298
Ireland,geographic information systems data manager gis data manager,Female,1,0.017537706068046298
Ireland,geographic information systems data manager gis data manager,Male,1,0.017537706068046298
Ireland,geographic information systems data specialist gis data specialist,Female,1,0.017537706068046298
Ireland,geographic information systems database administrator gis database administrator,Male,2,0.035075412136092596
Ireland,lidar data analyst,Male,1,0.017537706068046298
Ireland,operations officer afloat naval tactical data systems,Male,1,0.017537706068046298
Ireland,oracle database administrator oracle dba,Male,1,0.017537706068046298
Ireland,reference data expert,Female,1,0.017537706068046298
Ireland,sql database administrator,Male,1,0.017537706068046298
Italy,automatic data processing customer liaison adp customer liaison,Female,2,0.035075412136092596
Italy,automatic data processing customer liaison adp customer liaison,Male,8,0.14030164854437038
Italy,automatic data processing planner,Female,4,0.07015082427218519
Italy,automatic data processing planner,Male,3,0.0526131182041389
Italy,automatic data processing planner adp planner,Female,3,0.0526131182041389
Italy,automatic data processing planner adp planner,Male,6,0.1052262364082778
Italy,automatic data processing systems security specialist adp systems security,Female,4,0.07015082427218519
Italy,automatic data processing systems security specialist adp systems security,Male,4,0.07015082427218519
Italy,business database analyst,Female,1,0.017537706068046298
Italy,clinical data abstractor,Male,1,0.017537706068046298
Italy,clinical data analyst,Male,1,0.017537706068046298
Italy,clinical data associate,Male,2,0.035075412136092596
Italy,clinical data coordinator,Male,1,0.017537706068046298
Italy,clinical data management associate director,Male,1,0.017537706068046298
Italy,clinical data management manager cdm manager,Female,2,0.035075412136092596
Italy,clinical data management manager cdm manager,Male,1,0.017537706068046298
Italy,clinical data specialist,Female,1,0.017537706068046298
Italy,clinical data specialist,Male,1,0.017537706068046298
Italy,computer or data processing systems consultant,Female,4,0.07015082427218519
Italy,computer or data processing systems consultant,Male,3,0.0526131182041389
Italy,customer data technician,Female,1,0.017537706068046298
Italy,data acquisition technician,Female,2,0.035075412136092596
Italy,data administrator,Female,7,0.1227639424763241
Italy,data administrator,Male,6,0.1052262364082778
Italy,data analysis assistant,Male,1,0.017537706068046298
